,person.type,person.value,personLabel.xml:lang,personLabel.type,personLabel.value
9397,uri,http://www.wikidata.org/entity/Q4355856,en,literal,Scott Fortune
9398,uri,http://www.wikidata.org/entity/Q4355885,en,literal,Sean Kerly
9399,uri,http://www.wikidata.org/entity/Q4424859,en,literal,V. Smith
9400,uri,http://www.wikidata.org/entity/Q4458945,en,literal,Ekaterina Tkachenko
9401,uri,http://www.wikidata.org/entity/Q4490709,en,literal,George Stulac
9402,uri,http://www.wikidata.org/entity/Q4454089,en,literal,John Welchli
9403,uri,http://www.wikidata.org/entity/Q4434857,en,literal,Tessa Appeldoorn
9404,uri,http://www.wikidata.org/entity/Q4513831,en,literal,Anastasiya Chernova
9405,uri,http://www.wikidata.org/entity/Q4571944,en,literal,Estela Rodríguez
9406,uri,http://www.wikidata.org/entity/Q4564152,en,literal,Fausto Acke
9407,uri,http://www.wikidata.org/entity/Q4567189,en,literal,Nils Silfverskiöld
9408,uri,http://www.wikidata.org/entity/Q4572726,en,literal,Thor Thorvaldsen
9409,uri,http://www.wikidata.org/entity/Q4661735,en,literal,Aarne Kainlauri
9410,uri,http://www.wikidata.org/entity/Q4662800,en,literal,Aauri Bokesa
9411,uri,http://www.wikidata.org/entity/Q4665059,en,literal,Abdolhamid Fathi
9412,uri,http://www.wikidata.org/entity/Q18207159,en,literal,Adam Dixon
9413,uri,http://www.wikidata.org/entity/Q4679139,en,literal,Adam Goucher
9414,uri,http://www.wikidata.org/entity/Q4684868,en,literal,Adrian Berce
9415,uri,http://www.wikidata.org/entity/Q4685138,en,literal,Adrian Jardine
9416,uri,http://www.wikidata.org/entity/Q4685558,en,literal,Adriano Arnoldo
9417,uri,http://www.wikidata.org/entity/Q4647590,en,literal,Victoria Brown
9418,uri,http://www.wikidata.org/entity/Q4695712,en,literal,Ahmed Adam
9419,uri,http://www.wikidata.org/entity/Q4696811,en,literal,Aiga Zagorska
9420,uri,http://www.wikidata.org/entity/Q4697173,en,literal,Aimo Jokinen
9421,uri,http://www.wikidata.org/entity/Q4709511,en,literal,Albenis Rosales
9422,uri,http://www.wikidata.org/entity/Q4709993,en,literal,Albert Cuthbertson
9423,uri,http://www.wikidata.org/entity/Q4712148,en,literal,Alberto Ortíz
9424,uri,http://www.wikidata.org/entity/Q4712201,en,literal,Alberto Senigagliesi
9425,uri,http://www.wikidata.org/entity/Q4713831,en,literal,Aldis Kļaviņš
9426,uri,http://www.wikidata.org/entity/Q4714607,en,literal,Alejandro Michelena Bonaba
9427,uri,http://www.wikidata.org/entity/Q4715109,en,literal,Aleksandr Dumchev
9428,uri,http://www.wikidata.org/entity/Q4715579,en,literal,Aleksandra Pankina
9429,uri,http://www.wikidata.org/entity/Q4721264,en,literal,Alexei Bychenko
9430,uri,http://www.wikidata.org/entity/Q4722742,en,literal,Alfred Goodwin
9431,uri,http://www.wikidata.org/entity/Q4723646,en,literal,Alfred Wilson
9432,uri,http://www.wikidata.org/entity/Q4725149,en,literal,Ali Riley
9433,uri,http://www.wikidata.org/entity/Q4726685,en,literal,Alin Alexuc-Ciurariu
9434,uri,http://www.wikidata.org/entity/Q4727074,en,literal,Alison Forman
9435,uri,http://www.wikidata.org/entity/Q4730707,en,literal,Allan Horan
9436,uri,http://www.wikidata.org/entity/Q4740029,en,literal,Amar Meridja
9437,uri,http://www.wikidata.org/entity/Q4742285,en,literal,Amelia Okoli
9438,uri,http://www.wikidata.org/entity/Q4746351,en,literal,Amina Rouba
9439,uri,http://www.wikidata.org/entity/Q4746351,en,literal,Amina Rouba
9440,uri,http://www.wikidata.org/entity/Q4746395,en,literal,Aminata Sininta
9441,uri,http://www.wikidata.org/entity/Q4750331,en,literal,Ana Cecilia Carrillo
9442,uri,http://www.wikidata.org/entity/Q4759852,en,literal,André Chrétien
9443,uri,http://www.wikidata.org/entity/Q4754932,en,literal,Andrea Alföldi
9444,uri,http://www.wikidata.org/entity/Q4755143,en,literal,Andrea Klikovac
9445,uri,http://www.wikidata.org/entity/Q4757688,en,literal,Andrew Landenberger
9446,uri,http://www.wikidata.org/entity/Q4758665,en,literal,Andrew Sudduth
9447,uri,http://www.wikidata.org/entity/Q4752525,en,literal,Anca Pătrășcoiu
9448,uri,http://www.wikidata.org/entity/Q4833255,en,literal,Aïda Diop
9449,uri,http://www.wikidata.org/entity/Q4761743,en,literal,Anett Györe
9450,uri,http://www.wikidata.org/entity/Q4762588,en,literal,Angela Winstanley-Smith
9451,uri,http://www.wikidata.org/entity/Q4767434,en,literal,Anna Reymer
9452,uri,http://www.wikidata.org/entity/Q4767552,en,literal,Anna Tikhomirova
9453,uri,http://www.wikidata.org/entity/Q4768604,en,literal,Anne Marie Letko
9454,uri,http://www.wikidata.org/entity/Q4769184,en,literal,Annibale Pelaschiar
9455,uri,http://www.wikidata.org/entity/Q4777786,en,literal,Anum Bandey
9456,uri,http://www.wikidata.org/entity/Q95263158,en,literal,Armando Romero
9457,uri,http://www.wikidata.org/entity/Q4792832,en,literal,Armando Sardi
9458,uri,http://www.wikidata.org/entity/Q4795250,en,literal,Arnold Schulz
9459,uri,http://www.wikidata.org/entity/Q4805328,en,literal,Ashleigh Southern
9460,uri,http://www.wikidata.org/entity/Q4809092,en,literal,Assita Toure
9461,uri,http://www.wikidata.org/entity/Q4811439,en,literal,Astrid Plank
9462,uri,http://www.wikidata.org/entity/Q4830259,en,literal,Axel Eriksson
9463,uri,http://www.wikidata.org/entity/Q4830299,en,literal,Axel Johansson
9464,uri,http://www.wikidata.org/entity/Q4831824,en,literal,Ayumu Hirano
9465,uri,http://www.wikidata.org/entity/Q4832650,en,literal,Aziz Asli
9466,uri,http://www.wikidata.org/entity/Q4801997,en,literal,Rasul Chunayev
9467,uri,http://www.wikidata.org/entity/Q4795505,en,literal,Vasily Ilyin
9468,uri,http://www.wikidata.org/entity/Q4850187,en,literal,Balbir Singh Kullar
9469,uri,http://www.wikidata.org/entity/Q4851047,en,literal,Baljinder Singh
9470,uri,http://www.wikidata.org/entity/Q4877198,en,literal,Beatrice Spaziani
9471,uri,http://www.wikidata.org/entity/Q4877463,en,literal,Beaufort Burdekin
9472,uri,http://www.wikidata.org/entity/Q4885882,en,literal,Ben Hunt-Davis
9473,uri,http://www.wikidata.org/entity/Q4886348,en,literal,Ben Rhodes
9474,uri,http://www.wikidata.org/entity/Q4891906,en,literal,Berit Unn Johansen
9475,uri,http://www.wikidata.org/entity/Q4898627,en,literal,Bettina Sabatini
9476,uri,http://www.wikidata.org/entity/Q4845177,en,literal,Christian Dick
9477,uri,http://www.wikidata.org/entity/Q4861597,en,literal,Mitchel Steenman
9478,uri,http://www.wikidata.org/entity/Q4908005,en,literal,Bill Baillie
9479,uri,http://www.wikidata.org/entity/Q4916232,en,literal,Birger Nilsen
9480,uri,http://www.wikidata.org/entity/Q4924173,en,literal,Blair Stockwell
9481,uri,http://www.wikidata.org/entity/Q4931098,en,literal,Bo Hanson
9482,uri,http://www.wikidata.org/entity/Q4940755,en,literal,Bombo Calandula
9483,uri,http://www.wikidata.org/entity/Q4960834,en,literal,Brendan Casey
9484,uri,http://www.wikidata.org/entity/Q4961450,en,literal,Brent Laing
9485,uri,http://www.wikidata.org/entity/Q4941441,en,literal,Christa Bäckman
9486,uri,http://www.wikidata.org/entity/Q4943862,en,literal,Fabiana da Silva Simões
9487,uri,http://www.wikidata.org/entity/Q4941401,en,literal,Ingamay Bylund
9488,uri,http://www.wikidata.org/entity/Q4931912,en,literal,Bob Braithwaite
9489,uri,http://www.wikidata.org/entity/Q4945625,en,literal,Onome Ebi
9490,uri,http://www.wikidata.org/entity/Q4942648,en,literal,Chen Yufeng
9491,uri,http://www.wikidata.org/entity/Q4958670,en,literal,Zsuzsanna Kézi
9492,uri,http://www.wikidata.org/entity/Q4965753,en,literal,Brianne McLaughlin
9493,uri,http://www.wikidata.org/entity/Q4967128,en,literal,Megan Wright
9494,uri,http://www.wikidata.org/entity/Q5024359,en,literal,Calvin Coffey
9495,uri,http://www.wikidata.org/entity/Q5026633,en,literal,Camille Couzi
9496,uri,http://www.wikidata.org/entity/Q5044853,en,literal,Carolina Mauri
9497,uri,http://www.wikidata.org/entity/Q5045159,en,literal,Caroline Mitchell
9498,uri,http://www.wikidata.org/entity/Q4992323,en,literal,Jonas Warrer
9499,uri,http://www.wikidata.org/entity/Q4980869,en,literal,Laura Dahlmeier
9500,uri,http://www.wikidata.org/entity/Q4980264,en,literal,Rebecca Stenberg
9501,uri,http://www.wikidata.org/entity/Q4991802,en,literal,Kim Jeong-Yeon
9502,uri,http://www.wikidata.org/entity/Q5047596,en,literal,Cary Adgate
9503,uri,http://www.wikidata.org/entity/Q5048557,en,literal,Casey Patton
9504,uri,http://www.wikidata.org/entity/Q5055874,en,literal,Cecelia Wolstenholme
9505,uri,http://www.wikidata.org/entity/Q5055919,en,literal,Cecil Afrika
9506,uri,http://www.wikidata.org/entity/Q5084061,en,literal,Charles van den Bussche
9507,uri,http://www.wikidata.org/entity/Q5085325,en,literal,Charlie Ogletree
9508,uri,http://www.wikidata.org/entity/Q5095237,en,literal,Chiara Cassin
9509,uri,http://www.wikidata.org/entity/Q5102636,en,literal,Chiyori Masuchi
9510,uri,http://www.wikidata.org/entity/Q5107134,en,literal,Chris Knierim
9511,uri,http://www.wikidata.org/entity/Q5109322,en,literal,Christian Beauvalet
9512,uri,http://www.wikidata.org/entity/Q5110198,en,literal,Christian Thomas
9513,uri,http://www.wikidata.org/entity/Q5110790,en,literal,Christina Hengster
9514,uri,http://www.wikidata.org/entity/Q5111666,en,literal,Christoffer Sundby
9515,uri,http://www.wikidata.org/entity/Q5113050,en,literal,Christopher Penny
9516,uri,http://www.wikidata.org/entity/Q5060788,en,literal,Francesca Bettrone
9517,uri,http://www.wikidata.org/entity/Q5144688,en,literal,Colette Roth-Brand
9518,uri,http://www.wikidata.org/entity/Q5162029,en,literal,Connor Jaeger
9519,uri,http://www.wikidata.org/entity/Q5171289,en,literal,Corneliu Oros
9520,uri,http://www.wikidata.org/entity/Q5181132,en,literal,Craig Kressler
9521,uri,http://www.wikidata.org/entity/Q5186507,en,literal,Cristy Nurse
9522,uri,http://www.wikidata.org/entity/Q5191187,en,literal,Crystal Emmanuel
9523,uri,http://www.wikidata.org/entity/Q5202595,en,literal,César Mercado
9524,uri,http://www.wikidata.org/entity/Q5202136,en,literal,Czesława Kościańska
9525,uri,http://www.wikidata.org/entity/Q5208605,en,literal,Dagnis Vinogradovs
9526,uri,http://www.wikidata.org/entity/Q5212265,en,literal,Damian Istria
9527,uri,http://www.wikidata.org/entity/Q5213770,en,literal,Dan Jorgensen
9528,uri,http://www.wikidata.org/entity/Q5219206,en,literal,Daniela Cârlan
9529,uri,http://www.wikidata.org/entity/Q5219206,en,literal,Daniela Cârlan
9530,uri,http://www.wikidata.org/entity/Q5219280,en,literal,Daniele Laumann
9531,uri,http://www.wikidata.org/entity/Q5219893,en,literal,Daniyar Munaytbasov
9532,uri,http://www.wikidata.org/entity/Q5222340,en,literal,Darcie Dohnal
9533,uri,http://www.wikidata.org/entity/Q5222734,en,literal,Darien Ferrer
9534,uri,http://www.wikidata.org/entity/Q5230766,en,literal,David Anderson
9535,uri,http://www.wikidata.org/entity/Q5235342,en,literal,David Ilariani
9536,uri,http://www.wikidata.org/entity/Q5236811,en,literal,David Luckes
9537,uri,http://www.wikidata.org/entity/Q1916387,en,literal,David Smith
9538,uri,http://www.wikidata.org/entity/Q5240532,en,literal,David Turner
9539,uri,http://www.wikidata.org/entity/Q5247967,en,literal,Debbie McDonald
9540,uri,http://www.wikidata.org/entity/Q5257628,en,literal,Denise Boyd
9541,uri,http://www.wikidata.org/entity/Q5258497,en,literal,Dennis Hay
9542,uri,http://www.wikidata.org/entity/Q5260030,en,literal,Deonne Bridger
9543,uri,http://www.wikidata.org/entity/Q5323881,en,literal,Anssi Pentsinen
9544,uri,http://www.wikidata.org/entity/Q5331554,en,literal,Chiara Kreuzer
9545,uri,http://www.wikidata.org/entity/Q5268521,en,literal,Deyan Kirilov
9546,uri,http://www.wikidata.org/entity/Q5273466,en,literal,Dick Tonks
9547,uri,http://www.wikidata.org/entity/Q5280899,en,literal,Dirkie Chamberlain
9548,uri,http://www.wikidata.org/entity/Q5290045,en,literal,Domenic Figliomeni
9549,uri,http://www.wikidata.org/entity/Q5290076,en,literal,Domenico Cannone
9550,uri,http://www.wikidata.org/entity/Q5290538,en,literal,Dominic Grazioli
9551,uri,http://www.wikidata.org/entity/Q5293545,en,literal,Don Smith
9552,uri,http://www.wikidata.org/entity/Q5292433,en,literal,Don Cohan
9553,uri,http://www.wikidata.org/entity/Q5300560,en,literal,Doug Herland
9554,uri,http://www.wikidata.org/entity/Q5300831,en,literal,Doug Pready
9555,uri,http://www.wikidata.org/entity/Q5314500,en,literal,Duncan McDougall
9556,uri,http://www.wikidata.org/entity/Q5319934,en,literal,Dzintra Blūma
9557,uri,http://www.wikidata.org/entity/Q5319998,en,literal,Dzmitry Marshin
9558,uri,http://www.wikidata.org/entity/Q5337512,en,literal,Edgar White
9559,uri,http://www.wikidata.org/entity/Q5272846,en,literal,Dick Dreissigacker
9560,uri,http://www.wikidata.org/entity/Q5353060,en,literal,Eladio Vallduvi
9561,uri,http://www.wikidata.org/entity/Q5358996,en,literal,Elena Dobrițoiu
9562,uri,http://www.wikidata.org/entity/Q5361454,en,literal,Elisabeth Eberl
9563,uri,http://www.wikidata.org/entity/Q5362822,en,literal,Elizabeth Gardner
9564,uri,http://www.wikidata.org/entity/Q5367428,en,literal,Elsa N'Guessan
9565,uri,http://www.wikidata.org/entity/Q5368043,en,literal,Elvi Svendsen
9566,uri,http://www.wikidata.org/entity/Q5371892,en,literal,Emilio Lara
9567,uri,http://www.wikidata.org/entity/Q5372394,en,literal,Emily Thomas
9568,uri,http://www.wikidata.org/entity/Q5389043,en,literal,Eriko Arakawa
9569,uri,http://www.wikidata.org/entity/Q5392890,en,literal,Ernest Chapman
9570,uri,http://www.wikidata.org/entity/Q5407134,en,literal,Eugene Coakley
9571,uri,http://www.wikidata.org/entity/Q5394527,en,literal,Kari Mäkinen
9572,uri,http://www.wikidata.org/entity/Q5416180,en,literal,Eve MacFarlane
9573,uri,http://www.wikidata.org/entity/Q5444555,en,literal,Fernande Tassy
9574,uri,http://www.wikidata.org/entity/Q5436400,en,literal,Farshad Alizadeh
9575,uri,http://www.wikidata.org/entity/Q5441706,en,literal,Felicia Afrăsiloaie
9576,uri,http://www.wikidata.org/entity/Q5484216,en,literal,Francisco Álvarez Cutiño
9577,uri,http://www.wikidata.org/entity/Q5484563,en,literal,Franco Lizzio
9578,uri,http://www.wikidata.org/entity/Q5487138,en,literal,Frank Hartmann
9579,uri,http://www.wikidata.org/entity/Q5488242,en,literal,Ibrahim Biogradlić
9580,uri,http://www.wikidata.org/entity/Q5545460,en,literal,Dag Albert
9581,uri,http://www.wikidata.org/entity/Q5531130,en,literal,Gene Clapp
9582,uri,http://www.wikidata.org/entity/Q5493056,en,literal,Franziska Bertels
9583,uri,http://www.wikidata.org/entity/Q5495981,en,literal,Fred Muteweta
9584,uri,http://www.wikidata.org/entity/Q5515839,en,literal,Gabriel Ruotsalainen
9585,uri,http://www.wikidata.org/entity/Q5516031,en,literal,Gabriella Carrel
9586,uri,http://www.wikidata.org/entity/Q5517150,en,literal,Gail Ricketson
9587,uri,http://www.wikidata.org/entity/Q5526589,en,literal,Gaspare Pasta
9588,uri,http://www.wikidata.org/entity/Q5528169,en,literal,Gavin Hassett
9589,uri,http://www.wikidata.org/entity/Q5528313,en,literal,Gavin Woods
9590,uri,http://www.wikidata.org/entity/Q5534139,en,literal,Geoff Gaberino
9591,uri,http://www.wikidata.org/entity/Q5534172,en,literal,Geoff Horan
9592,uri,http://www.wikidata.org/entity/Q5534828,en,literal,Geoffrey Picard
9593,uri,http://www.wikidata.org/entity/Q5534380,en,literal,Geoff Williamson
9594,uri,http://www.wikidata.org/entity/Q5539199,en,literal,George Farrell
9595,uri,http://www.wikidata.org/entity/Q3441178,en,literal,George Hunt
9596,uri,http://www.wikidata.org/entity/Q5550303,en,literal,Gerardo Rosario
9597,uri,http://www.wikidata.org/entity/Q5558184,en,literal,Gianni Averaimo
9598,uri,http://www.wikidata.org/entity/Q5521594,en,literal,Gao Hongmiao
9599,uri,http://www.wikidata.org/entity/Q5551564,en,literal,Jeļena Ostapenko
9600,uri,http://www.wikidata.org/entity/Q5494165,en,literal,Shaolin Sándor Liu
9601,uri,http://www.wikidata.org/entity/Q5563478,en,literal,Achille Bacher
9602,uri,http://www.wikidata.org/entity/Q5562062,en,literal,Gilles Jalabert
9603,uri,http://www.wikidata.org/entity/Q5565550,en,literal,Giuseppina Bersani
9604,uri,http://www.wikidata.org/entity/Q5567758,en,literal,Glen Foster
9605,uri,http://www.wikidata.org/entity/Q5586081,en,literal,Gordy Giovanelli
9606,uri,http://www.wikidata.org/entity/Q5593254,en,literal,Graham Smith
9607,uri,http://www.wikidata.org/entity/Q5605606,en,literal,Greg Gates
9608,uri,http://www.wikidata.org/entity/Q5605989,en,literal,Greg McFadden
9609,uri,http://www.wikidata.org/entity/Q5619064,en,literal,Gunnar Lager
9610,uri,http://www.wikidata.org/entity/Q5621152,en,literal,Gustav Hæhre
9611,uri,http://www.wikidata.org/entity/Q5658356,en,literal,Adriana Millard
9612,uri,http://www.wikidata.org/entity/Q5637852,en,literal,Hadia Bentaleb
9613,uri,http://www.wikidata.org/entity/Q5642480,en,literal,Halit Balamir
9614,uri,http://www.wikidata.org/entity/Q5671464,en,literal,Harry Parker
9615,uri,http://www.wikidata.org/entity/Q5707087,en,literal,Helle Simonsen
9616,uri,http://www.wikidata.org/entity/Q5715724,en,literal,Henri Thiolière
9617,uri,http://www.wikidata.org/entity/Q5716305,en,literal,Henrik Hietakari
9618,uri,http://www.wikidata.org/entity/Q5751143,en,literal,Carlos Neyra
9619,uri,http://www.wikidata.org/entity/Q5771154,en,literal,Hiroshi Yoshizawa
9620,uri,http://www.wikidata.org/entity/Q5795196,en,literal,Ingemar Hedberg
9621,uri,http://www.wikidata.org/entity/Q5794638,en,literal,He Jianbin
9622,uri,http://www.wikidata.org/entity/Q5820704,en,literal,Hans Höglund
9623,uri,http://www.wikidata.org/entity/Q5872382,en,literal,Hitoshi Uematsu
9624,uri,http://www.wikidata.org/entity/Q5879539,en,literal,Helge Jansson
9625,uri,http://www.wikidata.org/entity/Q5936951,en,literal,Anders Larson
9626,uri,http://www.wikidata.org/entity/Q2664524,en,literal,Gustaf Jonsson
9627,uri,http://www.wikidata.org/entity/Q5923712,en,literal,Hristina Risteska
9628,uri,http://www.wikidata.org/entity/Q5935284,en,literal,Jorge Hugo Giraldo
9629,uri,http://www.wikidata.org/entity/Q5940079,en,literal,José Ginés Siu
9630,uri,http://www.wikidata.org/entity/Q5937918,en,literal,Kent Larsson
9631,uri,http://www.wikidata.org/entity/Q5909439,en,literal,Kim Yong-Sik
9632,uri,http://www.wikidata.org/entity/Q5967391,en,literal,Göran Lundquist
9633,uri,http://www.wikidata.org/entity/Q5992732,en,literal,Ignatius Gronkowski
9634,uri,http://www.wikidata.org/entity/Q5994809,en,literal,Ihor Yemchuk
9635,uri,http://www.wikidata.org/entity/Q5995640,en,literal,Ike Landvoigt
9636,uri,http://www.wikidata.org/entity/Q6001706,en,literal,Ilze Gribule
9637,uri,http://www.wikidata.org/entity/Q6031895,en,literal,Ingar Nordlund
9638,uri,http://www.wikidata.org/entity/Q6033442,en,literal,Ingus Janevics
9639,uri,http://www.wikidata.org/entity/Q5978612,en,literal,Joseph Marwa
9640,uri,http://www.wikidata.org/entity/Q5983881,en,literal,Luis Martínez
9641,uri,http://www.wikidata.org/entity/Q6051126,en,literal,Onán Barreiros
9642,uri,http://www.wikidata.org/entity/Q6078185,en,literal,Isabelle Boulogne
9643,uri,http://www.wikidata.org/entity/Q6078195,en,literal,Isabelle Chartrand
9644,uri,http://www.wikidata.org/entity/Q6089297,en,literal,István Maróthy
9645,uri,http://www.wikidata.org/entity/Q6118519,en,literal,Jacob Dalton
9646,uri,http://www.wikidata.org/entity/Q6120646,en,literal,Jacques Harvey
9647,uri,http://www.wikidata.org/entity/Q6127506,en,literal,Jamal Abdulrahman
9648,uri,http://www.wikidata.org/entity/Q6134201,en,literal,James Fraser-Mackenzie
9649,uri,http://www.wikidata.org/entity/Q6106071,en,literal,J. J. Isler
9650,uri,http://www.wikidata.org/entity/Q6111386,en,literal,Roberts Rode
9651,uri,http://www.wikidata.org/entity/Q6191532,en,literal,Jiang Huachen
9652,uri,http://www.wikidata.org/entity/Q6145283,en,literal,James Weekes
9653,uri,http://www.wikidata.org/entity/Q6151151,en,literal,Jane Bartle-Wilson
9654,uri,http://www.wikidata.org/entity/Q6153638,en,literal,Janet Wanja
9655,uri,http://www.wikidata.org/entity/Q6160733,en,literal,Jaroslava Sedláčková
9656,uri,http://www.wikidata.org/entity/Q6165555,en,literal,Javier Hernanz
9657,uri,http://www.wikidata.org/entity/Q6169535,en,literal,Jean-Marc Grava
9658,uri,http://www.wikidata.org/entity/Q6171383,en,literal,Jean Pommat
9659,uri,http://www.wikidata.org/entity/Q6176398,en,literal,Jefimijs Klementjevs
9660,uri,http://www.wikidata.org/entity/Q6179152,en,literal,Jenny Armstrong
9661,uri,http://www.wikidata.org/entity/Q6179249,en,literal,Jenny Egnot
9662,uri,http://www.wikidata.org/entity/Q6178898,en,literal,Jennifer Turrall
9663,uri,http://www.wikidata.org/entity/Q6186742,en,literal,Jesse Phillips
9664,uri,http://www.wikidata.org/entity/Q6187086,en,literal,Jessica Ashwood
9665,uri,http://www.wikidata.org/entity/Q6192482,en,literal,Jihane Samlal
9666,uri,http://www.wikidata.org/entity/Q6174827,en,literal,Óscar Insausti
9667,uri,http://www.wikidata.org/entity/Q6154306,en,literal,Richard Milton
9668,uri,http://www.wikidata.org/entity/Q6205886,en,literal,Joanna Leszczyńska
9669,uri,http://www.wikidata.org/entity/Q6206046,en,literal,Joanne Aluka
9670,uri,http://www.wikidata.org/entity/Q6214996,en,literal,Johan Cronje
9671,uri,http://www.wikidata.org/entity/Q6215518,en,literal,Johana Moreno
9672,uri,http://www.wikidata.org/entity/Q6216498,en,literal,Johannes Ahun
9673,uri,http://www.wikidata.org/entity/Q6221264,en,literal,John Beattie
9674,uri,http://www.wikidata.org/entity/Q6246593,en,literal,John Mann
9675,uri,http://www.wikidata.org/entity/Q6246869,en,literal,John Marshall
9676,uri,http://www.wikidata.org/entity/Q6241186,en,literal,John J. McNamara
9677,uri,http://www.wikidata.org/entity/Q6254945,en,literal,John Riley
9678,uri,http://www.wikidata.org/entity/Q6254624,en,literal,Olle Åberg
9679,uri,http://www.wikidata.org/entity/Q6279260,en,literal,José Ballbe
9680,uri,http://www.wikidata.org/entity/Q6259477,en,literal,John Strotbeck
9681,uri,http://www.wikidata.org/entity/Q6269854,en,literal,Jolanta Dukure
9682,uri,http://www.wikidata.org/entity/Q6272660,en,literal,Jonathan Brown
9683,uri,http://www.wikidata.org/entity/Q6291403,en,literal,José Antonio Casilla
9684,uri,http://www.wikidata.org/entity/Q6292511,en,literal,José Novoa
9685,uri,http://www.wikidata.org/entity/Q6292827,en,literal,José Luis Pérez
9686,uri,http://www.wikidata.org/entity/Q6288533,en,literal,Josette Baisse
9687,uri,http://www.wikidata.org/entity/Q6288664,en,literal,Josh Binstock
9688,uri,http://www.wikidata.org/entity/Q6289948,en,literal,Joshua Jefferis
9689,uri,http://www.wikidata.org/entity/Q6305095,en,literal,Juhani Salovaara
9690,uri,http://www.wikidata.org/entity/Q6306703,en,literal,Julia Sakara
9691,uri,http://www.wikidata.org/entity/Q6272714,en,literal,Valentin Robu
9692,uri,http://www.wikidata.org/entity/Q6318589,en,literal,Justus Smith
9693,uri,http://www.wikidata.org/entity/Q6348919,en,literal,Kajetan Broniewski
9694,uri,http://www.wikidata.org/entity/Q6355038,en,literal,Kalyn Keller
9695,uri,http://www.wikidata.org/entity/Q6369268,en,literal,Karel Bártů
9696,uri,http://www.wikidata.org/entity/Q6369791,en,literal,Karen Kraft
9697,uri,http://www.wikidata.org/entity/Q6375985,en,literal,Katerina Vidiaux
9698,uri,http://www.wikidata.org/entity/Q6408817,en,literal,Kim Il-soon
9699,uri,http://www.wikidata.org/entity/Q6390692,en,literal,Kenneth Sitzberger
9700,uri,http://www.wikidata.org/entity/Q6396726,en,literal,Kevin Kowalyk
9701,uri,http://www.wikidata.org/entity/Q6416123,en,literal,Kirsten Wall
9702,uri,http://www.wikidata.org/entity/Q6416129,en,literal,Kirsti Biermann
9703,uri,http://www.wikidata.org/entity/Q6430173,en,literal,Konstantinos Mourikis
9704,uri,http://www.wikidata.org/entity/Q6437809,en,literal,Kristen Thorsness
9705,uri,http://www.wikidata.org/entity/Q6438133,en,literal,Kristin Hedstrom
9706,uri,http://www.wikidata.org/entity/Q6437223,en,literal,Kris Kuehl
9707,uri,http://www.wikidata.org/entity/Q6438246,en,literal,Kristina Larsen
9708,uri,http://www.wikidata.org/entity/Q6439794,en,literal,Krystina Alogbo
9709,uri,http://www.wikidata.org/entity/Q6409337,en,literal,Kim Seon-young
9710,uri,http://www.wikidata.org/entity/Q6469169,en,literal,Lacy Barnes-Mileham
9711,uri,http://www.wikidata.org/entity/Q6469666,en,literal,Ladislav Falta
9712,uri,http://www.wikidata.org/entity/Q6480197,en,literal,Lalao Ravaonirina
9713,uri,http://www.wikidata.org/entity/Q6488601,en,literal,Lara Vadlau
9714,uri,http://www.wikidata.org/entity/Q6498908,en,literal,Laura Foralosso
9715,uri,http://www.wikidata.org/entity/Q6499472,en,literal,Laura Stacey
9716,uri,http://www.wikidata.org/entity/Q6501057,en,literal,Laurent Brissaud
9717,uri,http://www.wikidata.org/entity/Q6489911,en,literal,Larry Barbiere
9718,uri,http://www.wikidata.org/entity/Q6504634,en,literal,Lawrence Terry
9719,uri,http://www.wikidata.org/entity/Q6509335,en,literal,Madiea Ghafoor
9720,uri,http://www.wikidata.org/entity/Q6514143,en,literal,Lee Jeong-myung
9721,uri,http://www.wikidata.org/entity/Q6512857,en,literal,Lee-Ann Persse
9722,uri,http://www.wikidata.org/entity/Q6521987,en,literal,Len Taunyane
9723,uri,http://www.wikidata.org/entity/Q6525673,en,literal,Leonard Robertson
9724,uri,http://www.wikidata.org/entity/Q6533425,en,literal,Letizia Nuzzo
9725,uri,http://www.wikidata.org/entity/Q6544299,en,literal,Liesbet Dreesen
9726,uri,http://www.wikidata.org/entity/Q6547482,en,literal,Lila Meesseman-Bakir
9727,uri,http://www.wikidata.org/entity/Q6552738,en,literal,Lindsay Jennerich
9728,uri,http://www.wikidata.org/entity/Q443314,en,literal,Li Ling
9729,uri,http://www.wikidata.org/entity/Q6590755,en,literal,Alexey Romashov
9730,uri,http://www.wikidata.org/entity/Q6580016,en,literal,Ikhtiyor Navruzov
9731,uri,http://www.wikidata.org/entity/Q6688981,en,literal,Louise Trappitt
9732,uri,http://www.wikidata.org/entity/Q6695639,en,literal,Luboš Hilgert
9733,uri,http://www.wikidata.org/entity/Q6695632,en,literal,Luboš Hilgert
9734,uri,http://www.wikidata.org/entity/Q6695950,en,literal,Luca Piemonte
9735,uri,http://www.wikidata.org/entity/Q6698634,en,literal,Lucía López
9736,uri,http://www.wikidata.org/entity/Q6694921,en,literal,Lü Xiuzhi
9737,uri,http://www.wikidata.org/entity/Q6728406,en,literal,Eliora Zholkovski
9738,uri,http://www.wikidata.org/entity/Q6710540,en,literal,Lyudmila Krokhina
9739,uri,http://www.wikidata.org/entity/Q6727691,en,literal,Madias Nzesso
9740,uri,http://www.wikidata.org/entity/Q6743476,en,literal,Malick Fall
9741,uri,http://www.wikidata.org/entity/Q6745583,en,literal,Mame Maty Mbengue
